29.08.2025 02:09:33 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1m4s12ms743µs200ns).
29.08.2025 02:20:59 [ForkJoinPool-1-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/compare.html, http код: 200
29.08.2025 02:20:59 [ForkJoinPool-1-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/24.html, http код: 200
29.08.2025 02:21:00 [ForkJoinPool-2-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/arenda/, http код: 200
29.08.2025 02:21:00 [ForkJoinPool-2-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/en/, http код: 200
29.08.2025 02:21:00 [ForkJoinPool-2-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/gallery/, http код: 200
29.08.2025 02:21:00 [ForkJoinPool-3-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/about/pravila-biblioteki/, http код: 200
29.08.2025 02:21:00 [ForkJoinPool-1-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 4
29.08.2025 02:21:00 [ForkJoinPool-1-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/32.html, http код: 200
29.08.2025 02:21:00 [ForkJoinPool-1-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 5
29.08.2025 02:21:00 [ForkJoinPool-2-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 6
29.08.2025 02:21:00 [ForkJoinPool-2-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 7
29.08.2025 02:21:00 [ForkJoinPool-3-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 8
29.08.2025 02:21:00 [ForkJoinPool-2-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 9
29.08.2025 02:21:00 [ForkJoinPool-1-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 10
29.08.2025 02:21:00 [ForkJoinPool-2-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/author/, http код: 200
29.08.2025 02:21:00 [ForkJoinPool-2-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/en/gallery/, http код: 200
29.08.2025 02:21:00 [ForkJoinPool-1-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/45.html, http код: 200
29.08.2025 02:21:00 [ForkJoinPool-3-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/about/dokumenty/, http код: 200
29.08.2025 02:21:00 [ForkJoinPool-2-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/afisha/, http код: 200
29.08.2025 02:21:01 [ForkJoinPool-1-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/33.html, http код: 200
29.08.2025 02:21:01 [ForkJoinPool-2-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 11
29.08.2025 02:21:01 [ForkJoinPool-2-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 12
29.08.2025 02:21:01 [ForkJoinPool-1-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 13
29.08.2025 02:21:01 [ForkJoinPool-3-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/about/prostranstvo/, http код: 200
29.08.2025 02:21:01 [ForkJoinPool-1-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/34.html, http код: 200
29.08.2025 02:21:01 [ForkJoinPool-3-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 14
29.08.2025 02:21:01 [ForkJoinPool-2-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/en/afisha/, http код: 200
29.08.2025 02:21:01 [ForkJoinPool-1-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 15
29.08.2025 02:21:01 [ForkJoinPool-3-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/about/, http код: 200
29.08.2025 02:21:01 [ForkJoinPool-2-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/news/, http код: 200
29.08.2025 02:21:01 [ForkJoinPool-2-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 16
29.08.2025 02:21:01 [ForkJoinPool-3-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/about/team/, http код: 200
29.08.2025 02:21:01 [ForkJoinPool-1-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/35.html, http код: 200
29.08.2025 02:21:01 [ForkJoinPool-3-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 17
29.08.2025 02:21:01 [ForkJoinPool-1-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 18
29.08.2025 02:21:01 [ForkJoinPool-2-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 19
29.08.2025 02:21:01 [ForkJoinPool-2-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/contacts/, http код: 200
29.08.2025 02:21:01 [ForkJoinPool-3-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/about/o-nas-v-smi/, http код: 200
29.08.2025 02:21:01 [ForkJoinPool-1-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/37.html, http код: 200
29.08.2025 02:21:01 [ForkJoinPool-2-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 20
29.08.2025 02:21:01 [ForkJoinPool-2-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/en/author/, http код: 200
29.08.2025 02:21:02 [ForkJoinPool-3-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 21
29.08.2025 02:21:02 [ForkJoinPool-2-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 22
29.08.2025 02:21:02 [ForkJoinPool-2-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 23
29.08.2025 02:21:02 [ForkJoinPool-1-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 24
29.08.2025 02:21:02 [ForkJoinPool-2-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/news/all/, http код: 200
29.08.2025 02:21:02 [ForkJoinPool-1-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 25
29.08.2025 02:21:02 [ForkJoinPool-3-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 26
29.08.2025 02:21:02 [ForkJoinPool-1-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/38.html, http код: 200
29.08.2025 02:21:02 [ForkJoinPool-3-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/news/, http код: 200
29.08.2025 02:21:02 [ForkJoinPool-3-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 27
29.08.2025 02:21:02 [ForkJoinPool-2-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/afisha/ilya-papoyan-fortepiano/, http код: 500
29.08.2025 02:21:02 [ForkJoinPool-2-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 28
29.08.2025 02:21:02 [ForkJoinPool-2-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/en/arenda/, http код: 200
29.08.2025 02:21:02 [ForkJoinPool-3-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/partners-news/, http код: 200
29.08.2025 02:21:02 [ForkJoinPool-3-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/svetlov/, http код: 200
29.08.2025 02:21:02 [ForkJoinPool-1-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 29
29.08.2025 02:21:02 [ForkJoinPool-3-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 30
29.08.2025 02:21:02 [ForkJoinPool-2-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/news/vystavki/, http код: 200
29.08.2025 02:21:02 [ForkJoinPool-2-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 31
29.08.2025 02:21:02 [ForkJoinPool-3-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 32
29.08.2025 02:21:02 [ForkJoinPool-2-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 33
29.08.2025 02:21:02 [ForkJoinPool-3-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/for_partners/o-nas/, http код: 200
29.08.2025 02:21:02 [ForkJoinPool-2-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 34
29.08.2025 02:21:02 [ForkJoinPool-3-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 35
29.08.2025 02:21:02 [ForkJoinPool-3-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/to_colleagues/, http код: 200
29.08.2025 02:21:02 [ForkJoinPool-2-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/afisha/hello-satchmo-posvyashchenie-lui-armstrongu/, http код: 500
29.08.2025 02:21:03 [ForkJoinPool-3-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 36
29.08.2025 02:21:03 [ForkJoinPool-2-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/en/news/, http код: 200
29.08.2025 02:21:03 [ForkJoinPool-2-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/news/kontserty/, http код: 200
29.08.2025 02:21:03 [ForkJoinPool-3-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/nezavisimaya-otsenka-kachestva/, http код: 200
29.08.2025 02:21:03 [ForkJoinPool-1-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/36.html, http код: 200
29.08.2025 02:21:03 [ForkJoinPool-3-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/to_colleagues/proekty-i-meropriyatiya/, http код: 200
29.08.2025 02:21:03 [ForkJoinPool-3-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 37
29.08.2025 02:21:03 [ForkJoinPool-2-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 38
29.08.2025 02:21:03 [ForkJoinPool-2-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 39
29.08.2025 02:21:03 [ForkJoinPool-1-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/42.html, http код: 200
29.08.2025 02:21:03 [ForkJoinPool-1-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/39.html, http код: 200
29.08.2025 02:21:03 [ForkJoinPool-1-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 40
29.08.2025 02:21:03 [ForkJoinPool-2-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 41
29.08.2025 02:21:03 [ForkJoinPool-3-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 42
29.08.2025 02:21:03 [ForkJoinPool-3-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/to_colleagues/metodicheskie-materialy/, http код: 200
29.08.2025 02:21:03 [ForkJoinPool-3-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 43
29.08.2025 02:21:03 [ForkJoinPool-1-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 44
29.08.2025 02:21:03 [ForkJoinPool-2-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/afisha/natalya-sokolovskaya-ilya-gaysin-evgeniy-rumyantsev-ravel-150-/, http код: 500
29.08.2025 02:21:03 [ForkJoinPool-2-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/en/contacts/, http код: 200
29.08.2025 02:21:03 [ForkJoinPool-1-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 45
29.08.2025 02:21:03 [ForkJoinPool-3-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/for_partners/, http код: 200
29.08.2025 02:21:03 [ForkJoinPool-3-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/for_partners/brendbuk/, http код: 200
29.08.2025 02:21:03 [ForkJoinPool-2-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/news/novosti-galerei/, http код: 200
29.08.2025 02:21:03 [ForkJoinPool-3-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 46
29.08.2025 02:21:04 [ForkJoinPool-2-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 47
29.08.2025 02:21:04 [ForkJoinPool-3-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 48
29.08.2025 02:21:04 [ForkJoinPool-3-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 49
29.08.2025 02:21:04 [ForkJoinPool-1-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/44.html, http код: 200
29.08.2025 02:21:04 [ForkJoinPool-3-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/events/, http код: 200
29.08.2025 02:21:04 [ForkJoinPool-2-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 50
29.08.2025 02:21:04 [ForkJoinPool-2-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 51
29.08.2025 02:21:04 [ForkJoinPool-3-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/events/lektsii/, http код: 200
29.08.2025 02:21:04 [ForkJoinPool-2-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/en/news/all/, http код: 200
29.08.2025 02:21:04 [ForkJoinPool-3-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/events/kontserty/, http код: 200
29.08.2025 02:21:04 [ForkJoinPool-1-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/43.html, http код: 200
29.08.2025 02:21:04 [ForkJoinPool-1-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/40.html, http код: 200
29.08.2025 02:21:04 [ForkJoinPool-1-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 52
29.08.2025 02:21:04 [ForkJoinPool-2-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/afisha/elizaveta-ukrainskaya-petr-laul-fortepiannyy-duet/, http код: 500
29.08.2025 02:21:04 [ForkJoinPool-2-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/news/novosti-galerei/elena-utenkova-chastitsy-bytiya-/, http код: 200
29.08.2025 02:21:04 [ForkJoinPool-3-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 53
29.08.2025 02:21:04 [ForkJoinPool-2-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 54
29.08.2025 02:21:04 [ForkJoinPool-3-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 55
29.08.2025 02:21:04 [ForkJoinPool-1-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 56
29.08.2025 02:21:04 [ForkJoinPool-3-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/events/master-klassy/, http код: 200
29.08.2025 02:21:04 [ForkJoinPool-3-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 57
29.08.2025 02:21:04 [ForkJoinPool-2-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 58
29.08.2025 02:21:04 [ForkJoinPool-2-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/en/news/vystavki/, http код: 200
29.08.2025 02:21:04 [ForkJoinPool-3-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/events/detskie/, http код: 200
29.08.2025 02:21:04 [ForkJoinPool-2-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 59
29.08.2025 02:21:04 [ForkJoinPool-3-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/events/archive/, http код: 200
29.08.2025 02:21:04 [ForkJoinPool-1-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 60
29.08.2025 02:21:04 [ForkJoinPool-1-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/46.html, http код: 200
29.08.2025 02:21:05 [ForkJoinPool-3-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 61
29.08.2025 02:21:05 [ForkJoinPool-2-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/afisha/evgeniy-starodubtsev-tolko-shopen/, http код: 500
29.08.2025 02:21:05 [ForkJoinPool-2-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 62
29.08.2025 02:21:05 [ForkJoinPool-2-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/news/novosti-galerei/vystavka-anatoliya-komelina-izgnanie-iz-raya/, http код: 200
29.08.2025 02:21:05 [ForkJoinPool-3-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 63
29.08.2025 02:21:05 [ForkJoinPool-3-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/projects/, http код: 200
29.08.2025 02:21:05 [ForkJoinPool-3-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 64
29.08.2025 02:21:05 [ForkJoinPool-1-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 65
29.08.2025 02:21:05 [ForkJoinPool-2-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/en/news/kontserty/, http код: 200
29.08.2025 02:21:05 [ForkJoinPool-2-worker-4] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 66
29.08.2025 02:21:05 [ForkJoinPool-2-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 67
29.08.2025 02:21:05 [ForkJoinPool-1-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/article/dostavka.html, http код: 200
29.08.2025 02:21:05 [ForkJoinPool-3-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/projects/kids/, http код: 404
29.08.2025 02:21:05 [ForkJoinPool-3-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 68
29.08.2025 02:21:05 [ForkJoinPool-3-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/tests/test-svetlof/, http код: 200
29.08.2025 02:21:05 [ForkJoinPool-3-worker-2] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 69
29.08.2025 02:21:05 [ForkJoinPool-2-worker-3] INFO  s.a.crawler.CrawlerSiteTask - Страниц проиндексировано 70
29.08.2025 02:21:05 [ForkJoinPool-1-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://playback.ru/catalog/47.html, http код: 200
29.08.2025 02:21:05 [ForkJoinPool-2-worker-4] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/afisha/skrgey-kasprov-fortepiano/, http код: 500
29.08.2025 02:21:05 [ForkJoinPool-2-worker-2] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://nikoartgallery.com/news/novosti-galerei/noch-muzeev-2021/, http код: 200
29.08.2025 02:21:05 [ForkJoinPool-3-worker-3] INFO  s.i.html.JsoupPageFetcher - Страница скачана! https://www.svetlovka.ru/projects/archive/, http код: 200
